date,close,high,low,open,volume,market
2021-04-01,28938.740234375,28938.740234375,28511.650390625,28594.55078125,2233000000.0,HK
2021-04-07,28674.80078125,29101.400390625,28598.859375,29101.400390625,2223600000.0,HK
2021-04-08,29008.0703125,29054.8203125,28587.109375,28604.119140625,2522300000.0,HK
2021-04-09,28698.80078125,29152.439453125,28604.55078125,29152.439453125,1897300000.0,HK
2021-04-12,28453.279296875,28791.970703125,28274.26953125,28791.970703125,1992300000.0,HK
2021-04-13,28497.25,28877.150390625,28452.119140625,28557.83984375,2062100000.0,HK
2021-04-14,28900.830078125,28979.349609375,28685.060546875,28796.55078125,1941500000.0,HK
2021-04-15,28793.140625,28884.5703125,28530.990234375,28872.8203125,1901900000.0,HK
2021-04-16,28969.7109375,29079.1796875,28711.109375,28827.169921875,2192400000.0,HK
2021-04-19,29106.150390625,29319.759765625,28806.759765625,28960.130859375,2020100000.0,HK
2021-04-20,29135.73046875,29220.189453125,28885.55078125,28962.80078125,2014200000.0,HK
2021-04-21,28621.919921875,28778.359375,28506.759765625,28702.26953125,2202000000.0,HK
2021-04-22,28755.33984375,28848.01953125,28597.0,28716.98046875,1934900000.0,HK
2021-04-23,29078.75,29078.75,28748.5703125,28798.44921875,1901000000.0,HK
2021-04-26,28952.830078125,29238.990234375,28908.650390625,29106.44921875,1786400000.0,HK
2021-04-27,28941.5390625,29045.109375,28793.220703125,28895.380859375,1834900000.0,HK
2021-04-28,29071.33984375,29071.33984375,28887.330078125,28991.939453125,2074100000.0,HK
2021-04-29,29303.259765625,29405.119140625,29162.869140625,29268.2109375,1838100000.0,HK
2021-04-30,28724.880859375,29154.75,28701.689453125,29143.4296875,2577600000.0,HK
2021-05-03,28357.5390625,28684.830078125,28256.029296875,28659.91015625,1726000000.0,HK
2021-05-04,28557.140625,28577.51953125,28321.33984375,28438.150390625,1921100000.0,HK
2021-05-05,28417.98046875,28677.359375,28325.9609375,28427.669921875,1720800000.0,HK
2021-05-06,28637.4609375,28753.970703125,28384.119140625,28647.970703125,2478800000.0,HK
2021-05-07,28610.650390625,28884.029296875,28530.7109375,28721.130859375,2205300000.0,HK
2021-05-10,28595.66015625,28842.109375,28453.140625,28776.990234375,2358800000.0,HK
2021-05-11,28013.810546875,28286.560546875,27910.7109375,28286.560546875,2383400000.0,HK
2021-05-12,28231.0390625,28231.0390625,27897.470703125,28073.919921875,2132300000.0,HK
2021-05-13,27718.669921875,28060.9296875,27718.669921875,27920.009765625,2167400000.0,HK
2021-05-14,28027.5703125,28064.009765625,27715.880859375,27872.689453125,1880800000.0,HK
2021-05-17,28194.08984375,28268.390625,28074.140625,28130.509765625,1857000000.0,HK
2021-05-18,28593.810546875,28617.33984375,28438.029296875,28438.029296875,2066000000.0,HK
2021-05-20,28450.2890625,28508.240234375,28293.23046875,28413.490234375,2465800000.0,HK
2021-05-21,28458.439453125,28584.33984375,28286.919921875,28584.33984375,1653200000.0,HK
2021-05-24,28412.259765625,28444.359375,28195.51953125,28417.990234375,1719600000.0,HK
2021-05-25,28910.859375,28929.240234375,28461.5,28461.5,2352100000.0,HK
2021-05-26,29166.009765625,29261.859375,29027.94921875,29056.279296875,2518500000.0,HK
2021-05-27,29113.19921875,29157.94921875,28950.720703125,28998.390625,3805000000.0,HK
2021-05-28,29124.41015625,29336.130859375,29033.720703125,29219.4609375,2591600000.0,HK
2021-05-31,29151.80078125,29225.4609375,28909.51953125,29225.4609375,2188600000.0,HK
2021-06-01,29468.0,29480.16015625,29036.44921875,29159.060546875,1832000000.0,HK
2021-06-02,29297.619140625,29490.609375,29208.73046875,29414.640625,1933200000.0,HK
2021-06-03,28966.029296875,29377.900390625,28902.669921875,29365.3203125,2241800000.0,HK
2021-06-04,28918.099609375,29023.1796875,28737.970703125,28837.94921875,3054600000.0,HK
2021-06-07,28787.279296875,29003.990234375,28615.609375,28985.599609375,2573200000.0,HK
2021-06-08,28781.380859375,28979.19921875,28638.310546875,28900.51953125,1626900000.0,HK
2021-06-09,28742.630859375,28859.580078125,28687.689453125,28771.140625,1807000000.0,HK
2021-06-10,28738.880859375,28954.400390625,28664.939453125,28792.01953125,1940100000.0,HK
2021-06-11,28842.130859375,28965.150390625,28743.8203125,28864.900390625,2038600000.0,HK
2021-06-15,28638.529296875,28946.439453125,28453.48046875,28946.439453125,2376500000.0,HK
2021-06-16,28436.83984375,28648.640625,28403.640625,28609.369140625,2053800000.0,HK
2021-06-17,28558.58984375,28558.58984375,28216.08984375,28240.880859375,1888000000.0,HK
2021-06-18,28801.26953125,28830.849609375,28532.080078125,28586.0390625,3761400000.0,HK
2021-06-21,28489.0,28590.220703125,28314.9296875,28501.640625,2182700000.0,HK
2021-06-22,28309.759765625,28579.0,28299.66015625,28575.16015625,1980100000.0,HK
2021-06-23,28817.0703125,28893.7890625,28406.609375,28468.240234375,2293400000.0,HK
2021-06-24,28882.4609375,28993.369140625,28782.33984375,28865.4609375,1723200000.0,HK
2021-06-25,29288.220703125,29305.169921875,28971.599609375,29002.669921875,2149400000.0,HK
2021-06-28,29268.30078125,29394.689453125,29209.4296875,29366.490234375,1512600000.0,HK
2021-06-29,28994.099609375,29291.890625,28924.609375,29291.890625,2356500000.0,HK
2021-06-30,28827.94921875,29146.279296875,28827.69921875,29107.900390625,2051500000.0,HK
2021-07-02,28310.419921875,28859.01953125,28231.73046875,28859.01953125,2816200000.0,HK
2021-07-05,28143.5,28338.7890625,28042.7109375,28098.91015625,1827200000.0,HK
2021-07-06,28072.859375,28151.349609375,27904.529296875,28136.630859375,1904200000.0,HK
2021-07-07,27960.619140625,27969.41015625,27703.41015625,27777.810546875,2040700000.0,HK
2021-07-08,27153.130859375,27921.060546875,27110.619140625,27881.5,2948600000.0,HK
2021-07-09,27344.5390625,27450.7890625,26861.869140625,27131.5703125,2500000000.0,HK
2021-07-12,27515.240234375,27741.189453125,27420.349609375,27672.69921875,2054200000.0,HK
2021-07-13,27963.41015625,28052.3203125,27612.689453125,27694.029296875,1995600000.0,HK
2021-07-14,27787.4609375,27965.390625,27708.7109375,27965.390625,1865700000.0,HK
2021-07-15,27996.26953125,28181.2109375,27741.08984375,27801.400390625,2081500000.0,HK
2021-07-16,28004.6796875,28218.529296875,27878.529296875,27972.560546875,1968800000.0,HK
2021-07-19,27489.779296875,27786.5390625,27397.2890625,27786.5390625,1874200000.0,HK
2021-07-20,27259.25,27532.859375,27121.490234375,27395.830078125,2263400000.0,HK
2021-07-21,27224.580078125,27371.5,26971.029296875,27339.220703125,1672500000.0,HK
2021-07-22,27723.83984375,27759.7109375,27455.4296875,27464.279296875,1807200000.0,HK
2021-07-23,27321.98046875,27740.94921875,27222.0390625,27740.94921875,1182700000.0,HK
2021-07-26,26192.3203125,26878.75,26177.400390625,26825.73046875,2695200000.0,HK
2021-07-27,25086.4296875,26323.609375,24748.83984375,26011.509765625,4657400000.0,HK
2021-07-28,25473.880859375,25520.75,24848.4296875,25356.740234375,3391800000.0,HK
2021-07-29,26315.3203125,26335.359375,25857.419921875,26221.359375,3272200000.0,HK
2021-07-30,25961.029296875,26151.0,25636.890625,26042.83984375,2425100000.0,HK
2021-08-02,26235.80078125,26300.55078125,25743.08984375,26054.810546875,1768600000.0,HK
2021-08-03,26194.8203125,26289.060546875,25774.619140625,26289.060546875,2010000000.0,HK
2021-08-04,26426.55078125,26650.8203125,26009.830078125,26161.830078125,1776500000.0,HK
2021-08-05,26204.689453125,26569.369140625,26126.369140625,26390.009765625,1695600000.0,HK
2021-08-06,26179.400390625,26276.869140625,26002.41015625,26262.970703125,1559600000.0,HK
2021-08-09,26283.400390625,26527.240234375,25920.849609375,25969.23046875,1585100000.0,HK
2021-08-10,26605.619140625,26610.94921875,26138.869140625,26456.609375,1735300000.0,HK
2021-08-11,26660.16015625,26822.470703125,26454.44921875,26491.740234375,2414400000.0,HK
2021-08-12,26517.8203125,26713.240234375,26385.44921875,26623.76953125,1655000000.0,HK
2021-08-13,26391.619140625,26521.94921875,26200.240234375,26296.189453125,1336200000.0,HK
2021-08-16,26181.4609375,26449.7109375,26046.900390625,26365.189453125,1648300000.0,HK
2021-08-17,25745.869140625,26258.7890625,25615.380859375,26137.900390625,2291300000.0,HK
2021-08-18,25867.009765625,26025.140625,25708.94921875,25800.029296875,1756900000.0,HK
2021-08-19,25316.330078125,25832.919921875,25183.669921875,25787.83984375,2312900000.0,HK
2021-08-20,24849.720703125,25244.75,24581.599609375,25241.3203125,2855800000.0,HK
2021-08-23,25109.58984375,25458.330078125,25036.990234375,25169.44921875,2185000000.0,HK
2021-08-24,25727.919921875,25727.919921875,25361.75,25428.6796875,2052900000.0,HK
2021-08-25,25693.94921875,25982.640625,25548.470703125,25930.05078125,1716400000.0,HK
2021-08-26,25415.689453125,25706.619140625,25255.830078125,25673.779296875,1834100000.0,HK
2021-08-27,25407.890625,25641.330078125,25304.619140625,25337.55078125,1528000000.0,HK
2021-08-30,25539.5390625,25583.58984375,25219.80078125,25406.490234375,1995600000.0,HK
2021-08-31,25878.990234375,25878.990234375,25110.720703125,25524.23046875,2918100000.0,HK
2021-09-01,26028.2890625,26101.94921875,25694.109375,25871.8203125,2181300000.0,HK
2021-09-02,26090.4296875,26359.310546875,25967.98046875,26203.51953125,2024300000.0,HK
2021-09-03,25901.990234375,26052.810546875,25811.76953125,26022.669921875,2549400000.0,HK
2021-09-06,26163.630859375,26176.4296875,25827.169921875,25827.169921875,1912500000.0,HK
2021-09-07,26353.630859375,26458.880859375,26135.400390625,26207.220703125,1842200000.0,HK
2021-09-08,26320.9296875,26560.0390625,26164.7890625,26396.109375,1861300000.0,HK
2021-09-09,25716.0,26125.08984375,25624.51953125,26076.9296875,2090800000.0,HK
2021-09-10,26205.91015625,26205.91015625,25870.7109375,25870.7109375,2001300000.0,HK
2021-09-13,25813.810546875,25886.900390625,25570.83984375,25885.30078125,2315600000.0,HK
2021-09-14,25502.23046875,25900.6796875,25377.830078125,25827.69921875,2399000000.0,HK
2021-09-15,25033.2109375,25411.91015625,24990.939453125,25310.029296875,2420900000.0,HK
2021-09-16,24667.849609375,25045.55078125,24505.2109375,25042.029296875,2499800000.0,HK
2021-09-17,24920.759765625,24920.759765625,24424.740234375,24589.169921875,3102300000.0,HK
2021-09-20,24099.140625,24640.4296875,23871.83984375,24640.4296875,2651600000.0,HK
2021-09-21,24221.5390625,24284.869140625,23771.4609375,23867.16015625,2079700000.0,HK
2021-09-23,24510.98046875,24827.4609375,24313.6796875,24614.140625,2711900000.0,HK
2021-09-24,24192.16015625,24636.640625,24095.7890625,24487.240234375,2014400000.0,HK
2021-09-27,24208.779296875,24509.0,24131.419921875,24131.419921875,2323600000.0,HK
2021-09-28,24500.390625,24679.4609375,24232.98046875,24323.0,2457900000.0,HK
2021-09-29,24663.5,24694.4609375,24045.990234375,24276.7109375,2150200000.0,HK
2021-09-30,24575.640625,24660.6796875,24346.75,24494.259765625,1580400000.0,HK
2021-10-04,24036.369140625,24478.6796875,23908.05078125,24478.6796875,1596300000.0,HK
2021-10-05,24104.150390625,24180.080078125,23681.439453125,23771.650390625,1717000000.0,HK
2021-10-06,23966.490234375,24259.19921875,23812.349609375,24259.19921875,1878700000.0,HK
2021-10-07,24701.73046875,24741.279296875,24310.109375,24339.3203125,1764600000.0,HK
2021-10-08,24837.849609375,25064.80078125,24595.580078125,25064.80078125,2359000000.0,HK
2021-10-11,25325.08984375,25437.16015625,25161.80078125,25161.80078125,2114300000.0,HK
2021-10-12,24962.58984375,25188.779296875,24865.80078125,24995.94921875,1835300000.0,HK
2021-10-15,25330.9609375,25330.9609375,24929.560546875,25187.05078125,2345200000.0,HK
2021-10-18,25409.75,25425.3203125,25123.25,25425.3203125,1648000000.0,HK
2021-10-19,25787.2109375,25808.619140625,25458.029296875,25471.25,1671200000.0,HK
2021-10-20,26136.01953125,26214.630859375,25915.619140625,26074.19921875,1823600000.0,HK
2021-10-21,26017.529296875,26229.80078125,25840.58984375,26141.849609375,2085100000.0,HK
2021-10-22,26126.9296875,26195.2890625,25976.029296875,26114.83984375,1699600000.0,HK
2021-10-25,26132.029296875,26212.900390625,25929.669921875,26020.779296875,1455200000.0,HK
2021-10-26,26038.26953125,26234.939453125,25905.080078125,26234.939453125,1533500000.0,HK
2021-10-27,25628.740234375,25795.169921875,25555.169921875,25795.169921875,1620800000.0,HK
2021-10-28,25555.73046875,25736.380859375,25473.16015625,25648.419921875,2021100000.0,HK
2021-10-29,25377.240234375,25516.220703125,25314.240234375,25466.859375,2051300000.0,HK
2021-11-01,25154.3203125,25270.41015625,24972.5,25268.349609375,1586700000.0,HK
2021-11-02,25099.669921875,25639.66015625,25030.689453125,25609.009765625,1964600000.0,HK
2021-11-03,25024.75,25187.08984375,24808.58984375,25060.9296875,1690500000.0,HK
2021-11-04,25225.189453125,25244.98046875,25010.359375,25141.099609375,1639500000.0,HK
2021-11-05,24870.509765625,25049.369140625,24724.390625,24950.6796875,2020700000.0,HK
2021-11-08,24763.76953125,24837.76953125,24633.5703125,24743.5390625,1762600000.0,HK
2021-11-09,24813.130859375,24956.369140625,24678.66015625,24952.8203125,1154700000.0,HK
2021-11-10,24996.140625,25013.109375,24481.259765625,24787.439453125,1688100000.0,HK
2021-11-11,25247.990234375,25324.66015625,24836.2109375,24856.109375,2001900000.0,HK
2021-11-12,25327.970703125,25527.130859375,25210.560546875,25522.830078125,1632100000.0,HK
2021-11-15,25390.91015625,25483.259765625,25230.330078125,25437.990234375,1155800000.0,HK
2021-11-16,25713.779296875,25746.7109375,25410.869140625,25446.650390625,1528800000.0,HK
2021-11-17,25650.080078125,25667.810546875,25520.669921875,25667.810546875,1193800000.0,HK
2021-11-18,25319.720703125,25414.2109375,25222.599609375,25369.880859375,1342900000.0,HK
2021-11-19,25049.970703125,25077.150390625,24825.4296875,24934.400390625,1640400000.0,HK
2021-11-22,24951.33984375,25099.94921875,24869.939453125,25057.060546875,1510400000.0,HK
2021-11-23,24651.580078125,24794.720703125,24618.740234375,24688.990234375,1486300000.0,HK
2021-11-24,24685.5,24851.529296875,24557.630859375,24672.099609375,1791000000.0,HK
2021-11-25,24740.16015625,24762.609375,24532.8203125,24699.689453125,1188600000.0,HK
2021-11-26,24080.51953125,24502.6796875,24062.259765625,24502.6796875,1804100000.0,HK
2021-11-29,23852.240234375,24134.3203125,23774.310546875,23910.490234375,1741000000.0,HK
2021-11-30,23475.259765625,23888.369140625,23175.369140625,23782.859375,3344900000.0,HK
2021-12-01,23658.919921875,23864.30078125,23537.650390625,23595.5703125,2118600000.0,HK
2021-12-02,23788.9296875,23807.0,23517.51953125,23524.05078125,2328200000.0,HK
2021-12-03,23766.689453125,23802.76953125,23451.9296875,23675.259765625,2717900000.0,HK
2021-12-06,23349.380859375,23628.30078125,23314.970703125,23420.439453125,2357400000.0,HK
2021-12-07,23983.66015625,23989.779296875,23512.5,23704.509765625,2120300000.0,HK
2021-12-08,23996.869140625,24097.98046875,23907.30078125,24090.01953125,1778600000.0,HK
2021-12-09,24254.859375,24324.83984375,24153.720703125,24168.41015625,1743300000.0,HK
2021-12-10,23995.720703125,24214.6796875,23916.630859375,24070.560546875,1413900000.0,HK
2021-12-13,23954.580078125,24385.439453125,23936.9296875,24242.259765625,1538100000.0,HK
2021-12-14,23635.94921875,23817.580078125,23560.130859375,23693.73046875,1553600000.0,HK
2021-12-15,23420.759765625,23745.75,23325.919921875,23658.0390625,1597100000.0,HK
2021-12-16,23475.5,23526.05078125,23155.619140625,23287.9296875,1499000000.0,HK
2021-12-17,23192.630859375,23463.779296875,23158.69921875,23463.779296875,2188700000.0,HK
2021-12-20,22744.859375,23145.30078125,22665.25,23079.830078125,1681600000.0,HK
2021-12-21,22971.330078125,23100.1796875,22730.080078125,22795.5703125,1651200000.0,HK
2021-12-22,23102.330078125,23258.7109375,22979.759765625,23221.130859375,1230800000.0,HK
2021-12-23,23193.640625,23264.75,23027.150390625,23141.7890625,1387900000.0,HK
2021-12-24,23223.759765625,23383.189453125,23186.5703125,23375.990234375,622900000.0,HK
2021-12-28,23280.560546875,23319.439453125,23099.48046875,23282.349609375,1433000000.0,HK
2021-12-29,23086.5390625,23253.98046875,23008.279296875,23253.98046875,828400000.0,HK
2021-12-30,23112.009765625,23248.259765625,22990.240234375,23130.44921875,1008400000.0,HK
2021-12-31,23397.669921875,23590.119140625,23394.76953125,23553.7890625,675900000.0,HK
2022-01-03,23274.75,23605.029296875,23193.189453125,23510.5390625,734300000.0,HK
2022-01-04,23289.83984375,23439.30078125,23146.890625,23400.619140625,1760100000.0,HK
2022-01-05,22907.25,23323.76953125,22851.5,23323.76953125,2768900000.0,HK
2022-01-06,23072.859375,23082.94921875,22709.599609375,22843.19921875,1765800000.0,HK
2022-01-07,23493.380859375,23497.5,23162.849609375,23318.919921875,2602300000.0,HK
2022-01-10,23746.5390625,23790.51953125,23399.08984375,23523.900390625,2544900000.0,HK
2022-01-11,23739.060546875,23863.830078125,23595.009765625,23678.689453125,2331500000.0,HK
2022-01-12,24402.169921875,24402.169921875,24069.51953125,24069.51953125,2489500000.0,HK
2022-01-13,24429.76953125,24561.48046875,24289.189453125,24561.48046875,2160500000.0,HK
2022-01-14,24383.3203125,24383.3203125,24140.810546875,24185.859375,1840000000.0,HK
2022-01-17,24218.029296875,24408.880859375,24111.740234375,24390.2890625,1633500000.0,HK
2022-01-18,24112.779296875,24385.05078125,24009.7109375,24274.75,1638900000.0,HK
2022-01-19,24127.849609375,24286.140625,23951.599609375,24229.779296875,1729900000.0,HK
2022-01-20,24952.349609375,24952.349609375,24233.1796875,24263.150390625,2531400000.0,HK
2022-01-21,24965.55078125,24982.029296875,24723.919921875,24897.58984375,2370100000.0,HK
2022-01-24,24656.4609375,24795.5390625,24570.869140625,24693.4296875,1871500000.0,HK
2022-01-25,24243.609375,24366.890625,24001.9609375,24251.220703125,2183400000.0,HK
2022-01-26,24289.900390625,24487.30078125,24123.69921875,24342.900390625,1959600000.0,HK
2022-01-27,23807.0,23952.009765625,23565.0,23952.009765625,1846800000.0,HK
2022-01-28,23550.080078125,23848.01953125,23507.029296875,23818.939453125,1777200000.0,HK
2022-01-31,23802.259765625,23975.69921875,23469.759765625,23624.140625,995500000.0,HK
2022-02-04,24573.2890625,24609.330078125,24140.890625,24392.859375,1832900000.0,HK
2022-02-07,24579.55078125,24616.5,24365.890625,24609.4296875,2538100000.0,HK
2022-02-08,24329.490234375,24548.05078125,24149.75,24548.05078125,2294900000.0,HK
2022-02-09,24829.990234375,24896.4296875,24690.44921875,24727.33984375,2511100000.0,HK
2022-02-10,24924.349609375,25050.58984375,24649.740234375,25050.58984375,2097900000.0,HK
2022-02-11,24906.66015625,24957.810546875,24732.650390625,24837.19921875,2514700000.0,HK
2022-02-14,24556.5703125,24733.109375,24482.859375,24725.099609375,1978800000.0,HK
2022-02-15,24355.7109375,24570.08984375,24219.900390625,24458.5,2625900000.0,HK
2022-02-16,24718.900390625,24728.9296875,24548.05078125,24618.30078125,1815200000.0,HK
2022-02-17,24792.76953125,24861.8203125,24523.94921875,24722.880859375,1566200000.0,HK
2022-02-18,24327.7109375,24763.369140625,24284.529296875,24633.66015625,1677800000.0,HK
2022-02-21,24170.0703125,24231.080078125,23998.76953125,24109.58984375,1618300000.0,HK
2022-02-22,23520.0,23813.640625,23336.779296875,23692.5390625,2057600000.0,HK
2022-02-23,23660.279296875,23745.0703125,23500.919921875,23617.970703125,1416000000.0,HK
2022-02-24,22901.560546875,23376.369140625,22786.390625,23268.029296875,2997700000.0,HK
2022-02-25,22767.1796875,23046.859375,22718.150390625,22908.099609375,2524300000.0,HK
2022-02-28,22713.01953125,22818.169921875,22406.119140625,22818.169921875,2833800000.0,HK
2022-03-01,22761.7109375,22937.560546875,22591.73046875,22739.83984375,1796000000.0,HK
2022-03-02,22343.919921875,22712.439453125,22299.140625,22568.359375,2227900000.0,HK
2022-03-03,22467.33984375,22543.419921875,22378.109375,22434.259765625,1937700000.0,HK
2022-03-04,21905.2890625,22017.939453125,21838.990234375,21879.130859375,2438200000.0,HK
2022-03-07,21057.630859375,21327.189453125,20826.359375,21308.900390625,3322900000.0,HK
2022-03-08,20765.869140625,21303.51953125,20638.94921875,21082.390625,3232000000.0,HK
2022-03-09,20627.7109375,20957.720703125,20102.5703125,20820.01953125,3674600000.0,HK
2022-03-10,20890.259765625,21114.439453125,20709.619140625,21106.5703125,2694300000.0,HK
2022-03-11,20553.7890625,20778.859375,20079.150390625,20460.029296875,3020000000.0,HK
2022-03-14,19531.66015625,20203.83984375,19416.779296875,20203.83984375,4096100000.0,HK
2022-03-15,18415.080078125,19392.689453125,18235.48046875,18931.1796875,6012800000.0,HK
2022-03-16,20087.5,20120.849609375,18584.0390625,18956.01953125,5501100000.0,HK
2022-03-17,21501.23046875,21501.23046875,20786.689453125,21430.7109375,4826200000.0,HK
2022-03-18,21412.400390625,21646.150390625,20922.369140625,21232.880859375,4590500000.0,HK
2022-03-21,21221.33984375,21823.0703125,21096.310546875,21823.0703125,2340000000.0,HK
2022-03-22,21889.279296875,21906.3203125,21266.900390625,21319.189453125,2590400000.0,HK
2022-03-23,22154.080078125,22423.509765625,21983.099609375,22088.7890625,2835700000.0,HK
2022-03-24,21945.94921875,22231.669921875,21900.130859375,22002.869140625,2404800000.0,HK
2022-03-25,21404.880859375,21944.080078125,21289.259765625,21735.609375,2358200000.0,HK
2022-03-28,21684.970703125,21790.970703125,21202.689453125,21422.19921875,2200300000.0,HK
2022-03-29,21927.630859375,21937.26953125,21722.169921875,21771.2890625,2259300000.0,HK
2022-03-30,22232.029296875,22391.349609375,22033.779296875,22101.630859375,2729600000.0,HK
2022-03-31,21996.849609375,22262.16015625,21922.580078125,22262.16015625,2226300000.0,HK
2022-04-01,22039.55078125,22039.55078125,21558.05078125,21693.099609375,1937500000.0,HK
2022-04-04,22502.310546875,22523.640625,22124.029296875,22227.109375,1868100000.0,HK
2022-04-06,22080.51953125,22244.990234375,22015.119140625,22220.2109375,2749800000.0,HK
2022-04-07,21808.98046875,22236.9296875,21779.189453125,21910.400390625,2079000000.0,HK
2022-04-08,21872.009765625,21872.009765625,21568.220703125,21667.529296875,1739900000.0,HK
2022-04-11,21208.30078125,21688.029296875,21132.5390625,21688.029296875,2104900000.0,HK
2022-04-12,21319.130859375,21519.130859375,20988.19921875,21279.1796875,2045300000.0,HK
2022-04-13,21374.369140625,21531.48046875,21141.060546875,21192.619140625,1696900000.0,HK
2022-04-14,21518.080078125,21587.470703125,21358.73046875,21463.349609375,1719400000.0,HK
2022-04-19,21027.759765625,21191.80078125,20896.4296875,21106.0,2240100000.0,HK
2022-04-20,20944.669921875,21214.98046875,20889.01953125,20972.83984375,1876400000.0,HK
2022-04-21,20682.220703125,20920.599609375,20483.859375,20780.859375,2226200000.0,HK
2022-04-22,20638.51953125,20709.490234375,20184.9609375,20261.609375,2351300000.0,HK
2022-04-25,19869.33984375,20284.599609375,19784.279296875,20284.599609375,2912300000.0,HK
2022-04-26,19934.7109375,20258.640625,19858.359375,19989.0390625,2565700000.0,HK
2022-04-27,19946.359375,20053.109375,19665.490234375,19723.4609375,2361000000.0,HK
2022-04-28,20276.169921875,20286.830078125,19956.669921875,20118.7890625,2255700000.0,HK
2022-04-29,21089.390625,21176.580078125,20040.0703125,20271.400390625,2727100000.0,HK
2022-05-03,21101.890625,21291.80078125,20648.529296875,20927.619140625,1741700000.0,HK
2022-05-04,20869.51953125,21047.130859375,20772.80078125,21025.69921875,1139900000.0,HK
2022-05-05,20793.400390625,21284.849609375,20776.970703125,21163.150390625,1827100000.0,HK
2022-05-06,20001.9609375,20320.279296875,19973.470703125,20287.060546875,2110600000.0,HK
2022-05-10,19633.689453125,19758.630859375,19178.890625,19300.6796875,2785700000.0,HK
2022-05-11,19824.5703125,20083.490234375,19474.029296875,19511.80078125,1958400000.0,HK
2022-05-12,19380.33984375,19731.26953125,19342.890625,19556.890625,2273600000.0,HK
2022-05-13,19898.76953125,19925.439453125,19608.259765625,19615.990234375,2075300000.0,HK
2022-05-16,19950.2109375,20173.220703125,19764.9609375,20131.529296875,1796400000.0,HK
2022-05-17,20602.51953125,20626.419921875,20169.240234375,20193.599609375,2207400000.0,HK
2022-05-18,20644.279296875,20711.9296875,20389.609375,20674.23046875,1946000000.0,HK
2022-05-19,20120.6796875,20277.939453125,19924.869140625,20146.9609375,2120900000.0,HK
2022-05-20,20717.240234375,20794.130859375,20408.6796875,20470.94921875,2173100000.0,HK
2022-05-23,20470.060546875,20642.759765625,20303.55078125,20608.650390625,1696100000.0,HK
2022-05-24,20112.099609375,20509.619140625,19989.619140625,20420.140625,1825200000.0,HK
2022-05-25,20171.26953125,20370.740234375,20067.98046875,20115.560546875,2097500000.0,HK
2022-05-26,20116.19921875,20272.220703125,19890.759765625,20272.220703125,1855500000.0,HK
2022-05-27,20697.359375,20779.75,20494.150390625,20646.060546875,2565800000.0,HK
2022-05-30,21123.9296875,21169.080078125,20885.01953125,20933.5,2609300000.0,HK
2022-05-31,21415.19921875,21415.19921875,21029.720703125,21106.41015625,3919100000.0,HK
2022-06-01,21294.939453125,21411.94921875,21154.0390625,21407.7890625,2073500000.0,HK
2022-06-02,21082.130859375,21115.779296875,20884.16015625,21057.0390625,1816100000.0,HK
2022-06-06,21653.900390625,21691.919921875,21030.0703125,21282.509765625,2244700000.0,HK
2022-06-07,21531.669921875,21744.4609375,21394.58984375,21577.48046875,2145400000.0,HK
2022-06-08,22014.58984375,22064.119140625,21734.490234375,21788.890625,2943000000.0,HK
2022-06-09,21869.05078125,22142.8203125,21737.939453125,22121.529296875,2544500000.0,HK
2022-06-10,21806.1796875,21935.009765625,21487.91015625,21522.5,2686100000.0,HK
2022-06-13,21067.580078125,21320.150390625,20993.759765625,21162.529296875,2607000000.0,HK
2022-06-14,21067.990234375,21175.009765625,20717.640625,20783.5390625,1965900000.0,HK
2022-06-15,21308.2109375,21431.0703125,21111.3203125,21111.3203125,2301300000.0,HK
2022-06-16,20845.4296875,21545.83984375,20697.41015625,21515.640625,2341100000.0,HK
2022-06-17,21075.0,21145.939453125,20697.169921875,20716.740234375,3097500000.0,HK
2022-06-20,21163.91015625,21175.98046875,20839.01953125,20948.80078125,2085200000.0,HK
2022-06-21,21559.58984375,21564.869140625,21175.94921875,21264.98046875,2133400000.0,HK
2022-06-22,21008.33984375,21519.580078125,21008.33984375,21469.740234375,2470600000.0,HK
2022-06-23,21273.869140625,21443.58984375,21010.890625,21157.580078125,2007300000.0,HK
2022-06-24,21719.060546875,21762.669921875,21408.66015625,21450.6796875,2410800000.0,HK
2022-06-27,22229.51953125,22414.4296875,21976.80078125,21976.80078125,2994700000.0,HK
2022-06-28,22418.970703125,22449.310546875,21952.439453125,22144.630859375,2874000000.0,HK
2022-06-29,21996.890625,22289.0703125,21844.05078125,22125.609375,2834500000.0,HK
2022-06-30,21859.7890625,22111.91015625,21719.169921875,21917.44921875,2822700000.0,HK
2022-07-04,21830.349609375,21886.349609375,21458.630859375,21690.6796875,2203700000.0,HK
2022-07-05,21853.0703125,22198.509765625,21799.189453125,22053.16015625,2143800000.0,HK
2022-07-06,21586.66015625,21833.400390625,21286.66015625,21777.640625,2886400000.0,HK
2022-07-07,21643.580078125,21643.580078125,21200.9296875,21352.69921875,1744600000.0,HK
2022-07-08,21725.779296875,21961.75,21614.650390625,21961.75,1565400000.0,HK
2022-07-11,21124.19921875,21470.76953125,21001.630859375,21470.76953125,1693900000.0,HK
2022-07-12,20844.740234375,21084.08984375,20779.58984375,20905.0703125,1745200000.0,HK
2022-07-13,20797.94921875,21040.33984375,20751.48046875,20911.529296875,2057000000.0,HK
2022-07-14,20751.2109375,20888.80078125,20554.150390625,20818.26953125,2371200000.0,HK
